date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:13	23305/23305	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2005:22:54%20GMT	https://www.centralpark.in/images/Acupuncture.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Acupuncture.jpg	(from https://www.centralpark.in/bellavista.php)
16:29:13	500976/500976	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2014:35:18%20GMT	https://www.centralpark.in/images/belgravia-Banner.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/belgravia-Banner.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:13	41858/41858	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202025%2005:26:09%20GMT	https://www.centralpark.in/images/newestRESORTS.png	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/newestRESORTS.png	(from https://www.centralpark.in/belgravia-residences.php)
16:29:13	100661/100661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2012:28:04%20GMT	https://www.centralpark.in/images/belgravia-degree.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/belgravia-degree.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:13	79763/79763	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2007:48:51%20GMT	https://www.centralpark.in/images/belgravia-degree2.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/belgravia-degree2.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:14	76661/76661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:36:50%20GMT	https://www.centralpark.in/images/belgravia-degree3.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/belgravia-degree3.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:14	88666/88666	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2004:38:54%20GMT	https://www.centralpark.in/images/Exquisite-Gardens.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Exquisite-Gardens.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:14	57484/57484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2006:43:31%20GMT	https://www.centralpark.in/images/Featuring-Sprawling-Open-Spaces.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Featuring-Sprawling-Open-Spaces.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:14	54225/54225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2005:22:54%20GMT	https://www.centralpark.in/images/Fnest-Clubhouses.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Fnest-Clubhouses.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:15	57993/57993	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2007:48:51%20GMT	https://www.centralpark.in/images/Including-AFully-Equipped-Jogging-Track.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Including-AFully-Equipped-Jogging-Track.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:15	240432/240432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2014:35:38%20GMT	https://www.centralpark.in/images/Luxury-Resort-Like-Ambience.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Luxury-Resort-Like-Ambience.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:15	40612/40612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2012:28:04%20GMT	https://www.centralpark.in/images/Sports-and-Recreational-Avenues.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Sports-and-Recreational-Avenues.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:15	48407/48407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2012:28:04%20GMT	https://www.centralpark.in/images/Swimmingpool.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Swimmingpool.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:16	106169/106169	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2005:22:54%20GMT	https://www.centralpark.in/images/Water-Bodies.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Water-Bodies.jpg	(from https://www.centralpark.in/belgravia-residences.php)
16:29:16	570756/570756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2014:35:48%20GMT	https://www.centralpark.in/images/BeauVillas-Banner.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/BeauVillas-Banner.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:16	71859/71859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202024%2006:03:23%20GMT	https://www.centralpark.in/images/beauprojjects1.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauprojjects1.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:16	82703/82703	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202024%2006:03:23%20GMT	https://www.centralpark.in/images/beauprojjects2.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauprojjects2.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:17	86063/86063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202024%2006:03:23%20GMT	https://www.centralpark.in/images/beauprojjects3.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauprojjects3.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:17	85200/85200	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202024%2006:03:23%20GMT	https://www.centralpark.in/images/beauprojjects4.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauprojjects4.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:17	35788/35788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2012:48:56%20GMT	https://www.centralpark.in/images/beauvillas-AromaBaths.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauvillas-AromaBaths.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:17	45245/45245	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2005:03:14%20GMT	https://www.centralpark.in/images/beauvillas-Footspa.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauvillas-Footspa.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:18	32589/32589	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2005:22:55%20GMT	https://www.centralpark.in/images/beauvillas-Naturopathy.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauvillas-Naturopathy.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:18	29916/29916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2007:16:49%20GMT	https://www.centralpark.in/images/beauvillas-HeadMassage.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauvillas-HeadMassage.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:18	40003/40003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:03:04%20GMT	https://www.centralpark.in/images/beauvillas-Reflexology.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauvillas-Reflexology.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
16:29:18	31684/31684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:03:03%20GMT	https://www.centralpark.in/images/beauvillas-BodyMassage.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/beauvillas-BodyMassage.jpg	(from https://www.centralpark.in/belgravia-townhouses.php)
